Transaction_ID,Date,Country,Product_ID,Product_Name,Category,Price_Per_Unit,Quantity_Purchased,Cost_Price,Discount_Applied,Payment_Method,Customer_Age_Group,Customer_Gender,Store_Location,Sales_Rep
KE-100201,11/5/2025,Kenya,P4001,Skincare Kit,Personal Care,50,7,28,10,Mobile Payment,36-45,Female,Nakuru,Rep 13
KE-100202,7/27/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,1,20,10,Mobile Payment,26-35,Female,Nairobi,Rep 13
KE-100203,3/10/2025,Kenya,P4001,Skincare Kit,Personal Care,50,3,28,15,Credit Card,18-25,Female,Kisumu,Rep 4
KE-100204,1/1/2025,Kenya,P2004,Spices Pack,Grocery,9,8,4,0,Debit Card,26-35,Female,Nakuru,Rep 16
KE-100205,5/14/2025,Kenya,P2003,Organic Honey,Grocery,15,5,9,5,Cash,18-25,Male,Nakuru,Rep 13
KE-100206,4/8/2025,Kenya,P2004,Spices Pack,Grocery,9,3,4,0,Cash,36-45,Male,Nairobi,Rep 17
KE-100207,10/9/2025,Kenya,P3002,Blender Pro,Home Appliances,120,10,85,10,Debit Card,18-25,Male,Nairobi,Rep 7
KE-100208,6/18/2025,Kenya,P3002,Blender Pro,Home Appliances,120,2,85,5,Credit Card,18-25,Female,Nairobi,Rep 16
KE-100209,4/10/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,5,95,15,Mobile Payment,18-25,Male,Nakuru,Rep 10
KE-100210,8/12/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,9,95,15,Debit Card,36-45,Female,Nairobi,Rep 7
KE-100211,11/16/2025,Kenya,P3002,Blender Pro,Home Appliances,120,10,85,5,Credit Card,36-45,Male,Kisumu,Rep 13
KE-100212,8/16/2025,Kenya,P1002,Laptop Air,Electronics,1100,6,880,15,Debit Card,36-45,Male,Nakuru,Rep 12
KE-100213,12/14/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,5,20,0,Mobile Payment,18-25,Female,Kisumu,Rep 10
KE-100214,8/3/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,9,20,15,Cash,36-45,Female,Nakuru,Rep 1
KE-100215,10/5/2025,Kenya,P2004,Spices Pack,Grocery,9,3,4,0,Credit Card,46-55,Male,Nakuru,Rep 14
KE-100216,11/13/2025,Kenya,P3002,Blender Pro,Home Appliances,120,7,85,5,Credit Card,26-35,Female,Kisumu,Rep 9
KE-100217,1/12/2025,Kenya,P1001,Smartphone X,Electronics,800,7,620,0,Mobile Payment,26-35,Female,Kisumu,Rep 19
KE-100218,6/28/2025,Kenya,P2004,Spices Pack,Grocery,9,8,4,15,Mobile Payment,46-55,Female,Nairobi,Rep 8
KE-100219,1/6/2025,Kenya,P1001,Smartphone X,Electronics,800,5,620,0,Debit Card,46-55,Male,Kisumu,Rep 18
KE-100220,11/4/2025,Kenya,P4001,Skincare Kit,Personal Care,50,10,28,15,Cash,18-25,Male,Nakuru,Rep 5
KE-100221,5/6/2025,Kenya,P3002,Blender Pro,Home Appliances,120,3,85,10,Credit Card,26-35,Male,Kisumu,Rep 19
KE-100222,11/28/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,1,20,5,Debit Card,36-45,Female,Kisumu,Rep 16
KE-100223,3/2/2025,Kenya,P1002,Laptop Air,Electronics,1100,9,880,10,Cash,26-35,Female,Nakuru,Rep 12
KE-100224,3/18/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,8,20,10,Mobile Payment,46-55,Female,Kisumu,Rep 19
KE-100225,4/27/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,8,20,0,Credit Card,36-45,Male,Nairobi,Rep 18
KE-100226,5/10/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,10,95,15,Debit Card,26-35,Female,Kisumu,Rep 10
KE-100227,10/1/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,8,95,0,Credit Card,36-45,Male,Nakuru,Rep 13
KE-100228,3/9/2025,Kenya,P4001,Skincare Kit,Personal Care,50,3,28,15,Debit Card,46-55,Male,Nakuru,Rep 19
KE-100229,5/12/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,5,95,0,Credit Card,18-25,Female,Kisumu,Rep 4
KE-100230,9/3/2025,Kenya,P2003,Organic Honey,Grocery,15,6,9,5,Mobile Payment,18-25,Male,Nakuru,Rep 2
KE-100231,12/29/2025,Kenya,P2004,Spices Pack,Grocery,9,9,4,15,Cash,46-55,Male,Kisumu,Rep 11
KE-100232,7/3/2025,Kenya,P2004,Spices Pack,Grocery,9,2,4,0,Mobile Payment,36-45,Female,Kisumu,Rep 9
KE-100233,6/16/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,9,95,10,Cash,26-35,Female,Kisumu,Rep 6
KE-100234,9/26/2025,Kenya,P3002,Blender Pro,Home Appliances,120,9,85,0,Cash,26-35,Male,Nakuru,Rep 1
KE-100235,10/15/2025,Kenya,P1002,Laptop Air,Electronics,1100,7,880,0,Debit Card,18-25,Male,Kisumu,Rep 16
KE-100236,12/27/2025,Kenya,P3002,Blender Pro,Home Appliances,120,4,85,10,Credit Card,18-25,Male,Nairobi,Rep 17
KE-100237,7/14/2025,Kenya,P1002,Laptop Air,Electronics,1100,10,880,10,Mobile Payment,46-55,Male,Nairobi,Rep 2
KE-100238,2/4/2025,Kenya,P4001,Skincare Kit,Personal Care,50,8,28,15,Debit Card,46-55,Female,Nakuru,Rep 20
KE-100239,2/4/2025,Kenya,P3002,Blender Pro,Home Appliances,120,3,85,15,Credit Card,36-45,Male,Nairobi,Rep 3
KE-100240,5/29/2025,Kenya,P2004,Spices Pack,Grocery,9,6,4,15,Cash,46-55,Female,Nakuru,Rep 10
KE-100241,4/3/2025,Kenya,P2003,Organic Honey,Grocery,15,2,9,10,Debit Card,18-25,Female,Nakuru,Rep 9
KE-100242,12/22/2025,Kenya,P3002,Blender Pro,Home Appliances,120,2,85,5,Debit Card,36-45,Female,Nairobi,Rep 5
KE-100243,6/10/2025,Kenya,P2004,Spices Pack,Grocery,9,8,4,15,Mobile Payment,18-25,Male,Nakuru,Rep 10
KE-100244,5/31/2025,Kenya,P1002,Laptop Air,Electronics,1100,9,880,10,Debit Card,36-45,Male,Nairobi,Rep 2
KE-100245,10/28/2025,Kenya,P3002,Blender Pro,Home Appliances,120,8,85,5,Debit Card,36-45,Female,Nakuru,Rep 5
KE-100246,4/1/2025,Kenya,P4001,Skincare Kit,Personal Care,50,5,28,5,Mobile Payment,46-55,Female,Kisumu,Rep 18
KE-100247,4/21/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,8,20,0,Cash,46-55,Male,Nakuru,Rep 10
KE-100248,7/14/2025,Kenya,P2003,Organic Honey,Grocery,15,1,9,10,Debit Card,26-35,Female,Kisumu,Rep 6
KE-100249,8/15/2025,Kenya,P3001,Microwave Oven,Home Appliances,220,2,165,15,Mobile Payment,26-35,Male,Nakuru,Rep 16
KE-100250,8/28/2025,Kenya,P2003,Organic Honey,Grocery,15,6,9,15,Credit Card,46-55,Male,Nairobi,Rep 9
KE-100251,5/22/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,2,95,15,Debit Card,46-55,Male,Nakuru,Rep 12
KE-100252,3/25/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,9,20,15,Mobile Payment,26-35,Male,Nairobi,Rep 5
KE-100253,9/25/2025,Kenya,P1002,Laptop Air,Electronics,1100,9,880,5,Credit Card,46-55,Female,Nairobi,Rep 18
KE-100254,4/11/2025,Kenya,P3002,Blender Pro,Home Appliances,120,7,85,5,Cash,46-55,Male,Nairobi,Rep 14
KE-100255,7/18/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,3,95,5,Mobile Payment,26-35,Male,Nakuru,Rep 16
KE-100256,8/29/2025,Kenya,P1002,Laptop Air,Electronics,1100,5,880,5,Mobile Payment,36-45,Female,Nakuru,Rep 9
KE-100257,9/5/2025,Kenya,P2004,Spices Pack,Grocery,9,4,4,10,Credit Card,36-45,Female,Nakuru,Rep 19
KE-100258,5/6/2025,Kenya,P1001,Smartphone X,Electronics,800,7,620,10,Credit Card,18-25,Male,Nakuru,Rep 14
KE-100259,6/17/2025,Kenya,P2004,Spices Pack,Grocery,9,9,4,10,Mobile Payment,26-35,Female,Nakuru,Rep 6
KE-100260,1/21/2025,Kenya,P4001,Skincare Kit,Personal Care,50,6,28,10,Credit Card,18-25,Male,Nakuru,Rep 20
KE-100261,10/3/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,5,20,15,Mobile Payment,36-45,Male,Nakuru,Rep 2
KE-100262,4/23/2025,Kenya,P4001,Skincare Kit,Personal Care,50,8,28,0,Cash,36-45,Female,Nakuru,Rep 12
KE-100263,5/31/2025,Kenya,P3002,Blender Pro,Home Appliances,120,9,85,5,Credit Card,18-25,Male,Nakuru,Rep 1
KE-100264,1/28/2025,Kenya,P4001,Skincare Kit,Personal Care,50,2,28,5,Credit Card,26-35,Male,Nairobi,Rep 18
KE-100265,7/21/2025,Kenya,P2003,Organic Honey,Grocery,15,3,9,15,Debit Card,36-45,Female,Kisumu,Rep 11
KE-100266,1/17/2025,Kenya,P1001,Smartphone X,Electronics,800,8,620,5,Mobile Payment,46-55,Male,Nairobi,Rep 19
KE-100267,7/23/2025,Kenya,P1001,Smartphone X,Electronics,800,4,620,15,Credit Card,18-25,Male,Kisumu,Rep 15
KE-100268,1/6/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,1,95,10,Credit Card,46-55,Male,Kisumu,Rep 1
KE-100269,8/25/2025,Kenya,P1001,Smartphone X,Electronics,800,1,620,0,Debit Card,36-45,Male,Nakuru,Rep 10
KE-100270,9/10/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,7,20,15,Debit Card,18-25,Male,Kisumu,Rep 11
KE-100271,12/10/2025,Kenya,P3001,Microwave Oven,Home Appliances,220,8,165,15,Cash,36-45,Female,Kisumu,Rep 19
KE-100272,7/17/2025,Kenya,P3002,Blender Pro,Home Appliances,120,3,85,15,Debit Card,36-45,Male,Nakuru,Rep 5
KE-100273,4/22/2025,Kenya,P3002,Blender Pro,Home Appliances,120,7,85,0,Cash,18-25,Male,Nairobi,Rep 1
KE-100274,1/4/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,10,20,0,Cash,26-35,Male,Nakuru,Rep 8
KE-100275,8/21/2025,Kenya,P4001,Skincare Kit,Personal Care,50,3,28,15,Mobile Payment,36-45,Male,Nairobi,Rep 10
KE-100276,10/1/2025,Kenya,P4001,Skincare Kit,Personal Care,50,1,28,5,Cash,46-55,Male,Nakuru,Rep 12
KE-100277,4/1/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,5,95,10,Debit Card,46-55,Female,Nakuru,Rep 5
KE-100278,8/17/2025,Kenya,P1001,Smartphone X,Electronics,800,2,620,15,Mobile Payment,26-35,Male,Nakuru,Rep 8
KE-100279,3/16/2025,Kenya,P1002,Laptop Air,Electronics,1100,6,880,0,Credit Card,36-45,Male,Nairobi,Rep 14
KE-100280,6/26/2025,Kenya,P1001,Smartphone X,Electronics,800,3,620,10,Cash,36-45,Female,Kisumu,Rep 19
KE-100281,4/20/2025,Kenya,P2003,Organic Honey,Grocery,15,3,9,0,Mobile Payment,46-55,Female,Nairobi,Rep 10
KE-100282,2/26/2025,Kenya,P3001,Microwave Oven,Home Appliances,220,6,165,0,Mobile Payment,46-55,Female,Kisumu,Rep 13
KE-100283,6/19/2025,Kenya,P2004,Spices Pack,Grocery,9,10,4,5,Mobile Payment,36-45,Female,Nakuru,Rep 19
KE-100284,11/11/2025,Kenya,P2004,Spices Pack,Grocery,9,4,4,0,Cash,46-55,Female,Nakuru,Rep 2
KE-100285,12/20/2025,Kenya,P2003,Organic Honey,Grocery,15,3,9,5,Credit Card,26-35,Female,Nairobi,Rep 6
KE-100286,5/1/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,10,95,10,Credit Card,36-45,Female,Kisumu,Rep 7
KE-100287,2/26/2025,Kenya,P3001,Microwave Oven,Home Appliances,220,8,165,10,Cash,18-25,Female,Kisumu,Rep 4
KE-100288,2/7/2025,Kenya,P3001,Microwave Oven,Home Appliances,220,9,165,10,Debit Card,36-45,Female,Kisumu,Rep 8
KE-100289,12/24/2025,Kenya,P2003,Organic Honey,Grocery,15,9,9,5,Credit Card,18-25,Female,Nairobi,Rep 12
KE-100290,12/12/2025,Kenya,P3002,Blender Pro,Home Appliances,120,4,85,5,Cash,46-55,Male,Kisumu,Rep 3
KE-100291,10/12/2025,Kenya,P1002,Laptop Air,Electronics,1100,7,880,15,Mobile Payment,18-25,Female,Nairobi,Rep 9
KE-100292,9/26/2025,Kenya,P2003,Organic Honey,Grocery,15,8,9,10,Credit Card,18-25,Female,Nakuru,Rep 3
KE-100293,6/18/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,7,20,0,Mobile Payment,46-55,Male,Nairobi,Rep 8
KE-100294,7/16/2025,Kenya,P1001,Smartphone X,Electronics,800,7,620,15,Debit Card,18-25,Female,Kisumu,Rep 6
KE-100295,8/3/2025,Kenya,P3002,Blender Pro,Home Appliances,120,9,85,15,Mobile Payment,26-35,Male,Nakuru,Rep 3
KE-100296,12/11/2025,Kenya,P2003,Organic Honey,Grocery,15,8,9,5,Debit Card,26-35,Female,Nairobi,Rep 11
KE-100297,11/11/2025,Kenya,P1002,Laptop Air,Electronics,1100,5,880,15,Credit Card,18-25,Female,Nakuru,Rep 4
KE-100298,9/2/2025,Kenya,P3001,Microwave Oven,Home Appliances,220,7,165,10,Cash,36-45,Male,Nairobi,Rep 10
KE-100299,4/26/2025,Kenya,P1001,Smartphone X,Electronics,800,5,620,5,Credit Card,46-55,Male,Kisumu,Rep 11
KE-100300,11/1/2025,Kenya,P3002,Blender Pro,Home Appliances,120,8,85,10,Debit Card,18-25,Female,Nairobi,Rep 19
KE-100301,1/18/2025,Kenya,P2003,Organic Honey,Grocery,15,5,9,10,Cash,46-55,Male,Nakuru,Rep 15
KE-100302,1/15/2025,Kenya,P1001,Smartphone X,Electronics,800,10,620,5,Debit Card,36-45,Female,Nakuru,Rep 20
KE-100303,11/6/2025,Kenya,P2004,Spices Pack,Grocery,9,3,4,0,Cash,26-35,Female,Nairobi,Rep 12
KE-100304,8/22/2025,Kenya,P4001,Skincare Kit,Personal Care,50,5,28,10,Mobile Payment,26-35,Female,Nairobi,Rep 5
KE-100305,9/3/2025,Kenya,P3002,Blender Pro,Home Appliances,120,3,85,15,Debit Card,26-35,Female,Kisumu,Rep 13
KE-100306,8/23/2025,Kenya,P2003,Organic Honey,Grocery,15,3,9,5,Credit Card,26-35,Female,Nakuru,Rep 14
KE-100307,6/18/2025,Kenya,P2004,Spices Pack,Grocery,9,8,4,5,Mobile Payment,46-55,Male,Nairobi,Rep 18
KE-100308,1/12/2025,Kenya,P3002,Blender Pro,Home Appliances,120,3,85,10,Credit Card,18-25,Male,Kisumu,Rep 4
KE-100309,10/19/2025,Kenya,P1002,Laptop Air,Electronics,1100,1,880,10,Credit Card,18-25,Male,Nakuru,Rep 13
KE-100310,11/19/2025,Kenya,P2003,Organic Honey,Grocery,15,8,9,5,Mobile Payment,18-25,Female,Kisumu,Rep 11
KE-100311,5/2/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,1,20,10,Credit Card,36-45,Male,Nairobi,Rep 6
KE-100312,6/21/2025,Kenya,P2003,Organic Honey,Grocery,15,4,9,10,Cash,18-25,Male,Kisumu,Rep 4
KE-100313,5/4/2025,Kenya,P2004,Spices Pack,Grocery,9,1,4,15,Mobile Payment,18-25,Female,Nakuru,Rep 7
KE-100314,12/27/2025,Kenya,P1001,Smartphone X,Electronics,800,6,620,0,Credit Card,36-45,Male,Nakuru,Rep 16
KE-100315,2/11/2025,Kenya,P3002,Blender Pro,Home Appliances,120,3,85,10,Mobile Payment,18-25,Female,Nakuru,Rep 17
KE-100316,2/2/2025,Kenya,P1001,Smartphone X,Electronics,800,4,620,10,Mobile Payment,18-25,Female,Nairobi,Rep 20
KE-100317,6/28/2025,Kenya,P4001,Skincare Kit,Personal Care,50,10,28,10,Credit Card,46-55,Male,Kisumu,Rep 20
KE-100318,3/3/2025,Kenya,P3002,Blender Pro,Home Appliances,120,1,85,5,Credit Card,36-45,Male,Kisumu,Rep 3
KE-100319,11/30/2025,Kenya,P1001,Smartphone X,Electronics,800,1,620,0,Debit Card,18-25,Male,Nairobi,Rep 2
KE-100320,1/7/2025,Kenya,P2004,Spices Pack,Grocery,9,9,4,0,Debit Card,46-55,Female,Nairobi,Rep 18
KE-100321,11/3/2025,Kenya,P2003,Organic Honey,Grocery,15,3,9,5,Credit Card,46-55,Female,Nairobi,Rep 9
KE-100322,8/8/2025,Kenya,P2004,Spices Pack,Grocery,9,5,4,0,Credit Card,36-45,Female,Nairobi,Rep 8
KE-100323,11/25/2025,Kenya,P2004,Spices Pack,Grocery,9,6,4,0,Credit Card,36-45,Male,Nairobi,Rep 13
KE-100324,8/19/2025,Kenya,P3001,Microwave Oven,Home Appliances,220,9,165,15,Cash,46-55,Male,Nakuru,Rep 8
KE-100325,6/2/2025,Kenya,P3002,Blender Pro,Home Appliances,120,3,85,10,Mobile Payment,46-55,Female,Nakuru,Rep 20
KE-100326,12/3/2025,Kenya,P4001,Skincare Kit,Personal Care,50,7,28,0,Debit Card,26-35,Female,Kisumu,Rep 3
KE-100327,4/26/2025,Kenya,P1001,Smartphone X,Electronics,800,2,620,0,Mobile Payment,18-25,Female,Nairobi,Rep 14
KE-100328,6/9/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,10,95,15,Credit Card,18-25,Male,Nairobi,Rep 4
KE-100329,2/22/2025,Kenya,P1002,Laptop Air,Electronics,1100,8,880,10,Mobile Payment,36-45,Female,Nairobi,Rep 8
KE-100330,6/24/2025,Kenya,P2004,Spices Pack,Grocery,9,6,4,5,Mobile Payment,46-55,Male,Kisumu,Rep 4
KE-100331,7/25/2025,Kenya,P4001,Skincare Kit,Personal Care,50,1,28,5,Credit Card,36-45,Female,Nairobi,Rep 10
KE-100332,1/9/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,8,95,10,Credit Card,18-25,Female,Kisumu,Rep 10
KE-100333,8/28/2025,Kenya,P1001,Smartphone X,Electronics,800,9,620,0,Cash,18-25,Female,Nakuru,Rep 15
KE-100334,5/27/2025,Kenya,P4001,Skincare Kit,Personal Care,50,10,28,15,Cash,18-25,Male,Nairobi,Rep 18
KE-100335,7/22/2025,Kenya,P2004,Spices Pack,Grocery,9,7,4,5,Mobile Payment,26-35,Female,Nairobi,Rep 18
KE-100336,9/11/2025,Kenya,P3002,Blender Pro,Home Appliances,120,9,85,15,Mobile Payment,18-25,Female,Kisumu,Rep 8
KE-100337,2/9/2025,Kenya,P4001,Skincare Kit,Personal Care,50,3,28,0,Mobile Payment,36-45,Male,Nairobi,Rep 17
KE-100338,4/2/2025,Kenya,P2003,Organic Honey,Grocery,15,4,9,15,Debit Card,26-35,Female,Nakuru,Rep 2
KE-100339,9/27/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,8,20,0,Cash,46-55,Female,Kisumu,Rep 5
KE-100340,2/4/2025,Kenya,P4001,Skincare Kit,Personal Care,50,3,28,15,Cash,46-55,Female,Nakuru,Rep 10
KE-100341,7/18/2025,Kenya,P4001,Skincare Kit,Personal Care,50,1,28,0,Credit Card,36-45,Female,Nakuru,Rep 6
KE-100342,4/6/2025,Kenya,P1002,Laptop Air,Electronics,1100,3,880,15,Mobile Payment,36-45,Female,Nakuru,Rep 3
KE-100343,6/19/2025,Kenya,P1002,Laptop Air,Electronics,1100,3,880,0,Cash,46-55,Male,Nakuru,Rep 11
KE-100344,6/29/2025,Kenya,P3001,Microwave Oven,Home Appliances,220,10,165,15,Debit Card,26-35,Male,Kisumu,Rep 8
KE-100345,11/28/2025,Kenya,P1001,Smartphone X,Electronics,800,7,620,0,Debit Card,26-35,Female,Kisumu,Rep 12
KE-100346,2/6/2025,Kenya,P3002,Blender Pro,Home Appliances,120,5,85,5,Mobile Payment,46-55,Female,Nairobi,Rep 16
KE-100347,8/8/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,4,95,0,Cash,26-35,Female,Kisumu,Rep 14
KE-100348,1/15/2025,Kenya,P4001,Skincare Kit,Personal Care,50,8,28,5,Mobile Payment,26-35,Female,Nairobi,Rep 9
KE-100349,8/29/2025,Kenya,P1001,Smartphone X,Electronics,800,6,620,10,Cash,36-45,Female,Kisumu,Rep 10
KE-100350,12/15/2025,Kenya,P2004,Spices Pack,Grocery,9,5,4,15,Mobile Payment,46-55,Male,Nairobi,Rep 18
KE-100351,4/10/2025,Kenya,P1002,Laptop Air,Electronics,1100,1,880,10,Cash,18-25,Male,Nakuru,Rep 16
KE-100352,7/15/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,7,20,0,Cash,26-35,Female,Nakuru,Rep 11
KE-100353,12/12/2025,Kenya,P1001,Smartphone X,Electronics,800,8,620,15,Debit Card,18-25,Male,Nakuru,Rep 20
KE-100354,3/31/2025,Kenya,P2004,Spices Pack,Grocery,9,9,4,0,Cash,46-55,Male,Nairobi,Rep 20
KE-100355,12/15/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,9,95,15,Debit Card,26-35,Female,Kisumu,Rep 8
KE-100356,1/8/2025,Kenya,P1002,Laptop Air,Electronics,1100,9,880,5,Credit Card,36-45,Male,Kisumu,Rep 19
KE-100357,12/18/2025,Kenya,P1002,Laptop Air,Electronics,1100,7,880,5,Cash,18-25,Female,Kisumu,Rep 4
KE-100358,2/9/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,2,95,15,Cash,26-35,Female,Nakuru,Rep 2
KE-100359,9/21/2025,Kenya,P2003,Organic Honey,Grocery,15,8,9,15,Debit Card,36-45,Female,Nakuru,Rep 8
KE-100360,5/12/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,7,95,5,Debit Card,18-25,Female,Nairobi,Rep 6
KE-100361,7/5/2025,Kenya,P2003,Organic Honey,Grocery,15,3,9,10,Cash,18-25,Male,Nairobi,Rep 19
KE-100362,11/13/2025,Kenya,P1001,Smartphone X,Electronics,800,5,620,15,Mobile Payment,18-25,Male,Nairobi,Rep 17
KE-100363,8/16/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,10,95,5,Mobile Payment,46-55,Female,Nairobi,Rep 20
KE-100364,5/9/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,10,95,5,Cash,36-45,Female,Nairobi,Rep 5
KE-100365,7/2/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,9,95,5,Cash,46-55,Male,Nairobi,Rep 17
KE-100366,12/12/2025,Kenya,P1001,Smartphone X,Electronics,800,9,620,5,Credit Card,46-55,Female,Nakuru,Rep 13
KE-100367,4/18/2025,Kenya,P2003,Organic Honey,Grocery,15,8,9,10,Cash,26-35,Male,Kisumu,Rep 5
KE-100368,3/5/2025,Kenya,P4001,Skincare Kit,Personal Care,50,4,28,5,Credit Card,26-35,Female,Nakuru,Rep 19
KE-100369,7/25/2025,Kenya,P2004,Spices Pack,Grocery,9,8,4,5,Debit Card,46-55,Female,Nairobi,Rep 14
KE-100370,2/6/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,3,95,0,Mobile Payment,36-45,Male,Nakuru,Rep 15
KE-100371,6/6/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,7,95,0,Cash,26-35,Female,Kisumu,Rep 12
KE-100372,11/24/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,9,95,10,Cash,36-45,Male,Kisumu,Rep 5
KE-100373,11/14/2025,Kenya,P1001,Smartphone X,Electronics,800,3,620,10,Cash,26-35,Male,Nakuru,Rep 18
KE-100374,6/20/2025,Kenya,P2003,Organic Honey,Grocery,15,5,9,10,Credit Card,18-25,Female,Kisumu,Rep 5
KE-100375,10/5/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,8,20,15,Mobile Payment,26-35,Male,Nakuru,Rep 20
KE-100376,2/28/2025,Kenya,P3001,Microwave Oven,Home Appliances,220,6,165,0,Cash,36-45,Male,Kisumu,Rep 6
KE-100377,2/11/2025,Kenya,P2004,Spices Pack,Grocery,9,1,4,5,Mobile Payment,26-35,Male,Nakuru,Rep 12
KE-100378,9/4/2025,Kenya,P1003,Wireless Earbuds,Electronics,150,5,95,15,Credit Card,46-55,Male,Nairobi,Rep 10
KE-100379,9/25/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,3,20,5,Mobile Payment,36-45,Male,Nakuru,Rep 17
KE-100380,4/7/2025,Kenya,P2003,Organic Honey,Grocery,15,9,9,5,Credit Card,26-35,Male,Nairobi,Rep 2
KE-100381,6/28/2025,Kenya,P3001,Microwave Oven,Home Appliances,220,6,165,0,Credit Card,26-35,Male,Nairobi,Rep 20
KE-100382,5/16/2025,Kenya,P1001,Smartphone X,Electronics,800,4,620,5,Cash,18-25,Male,Kisumu,Rep 18
KE-100383,1/26/2025,Kenya,P2004,Spices Pack,Grocery,9,8,4,15,Debit Card,46-55,Male,Nairobi,Rep 18
KE-100384,10/26/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,8,20,5,Cash,36-45,Male,Kisumu,Rep 3
KE-100385,11/10/2025,Kenya,P2003,Organic Honey,Grocery,15,1,9,0,Debit Card,36-45,Male,Kisumu,Rep 8
KE-100386,10/29/2025,Kenya,P3001,Microwave Oven,Home Appliances,220,8,165,10,Credit Card,18-25,Male,Kisumu,Rep 14
KE-100387,3/29/2025,Kenya,P1002,Laptop Air,Electronics,1100,7,880,5,Debit Card,18-25,Female,Nairobi,Rep 19
KE-100388,4/9/2025,Kenya,P2004,Spices Pack,Grocery,9,8,4,5,Cash,18-25,Female,Nakuru,Rep 15
KE-100389,8/5/2025,Kenya,P1001,Smartphone X,Electronics,800,4,620,15,Mobile Payment,36-45,Male,Nakuru,Rep 15
KE-100390,1/15/2025,Kenya,P3002,Blender Pro,Home Appliances,120,8,85,0,Credit Card,26-35,Male,Nakuru,Rep 4
KE-100391,5/2/2025,Kenya,P1002,Laptop Air,Electronics,1100,5,880,15,Cash,18-25,Male,Nakuru,Rep 10
KE-100392,2/16/2025,Kenya,P3002,Blender Pro,Home Appliances,120,10,85,0,Cash,46-55,Male,Kisumu,Rep 11
KE-100393,2/12/2025,Kenya,P3002,Blender Pro,Home Appliances,120,7,85,10,Cash,26-35,Female,Kisumu,Rep 9
KE-100394,11/22/2025,Kenya,P4001,Skincare Kit,Personal Care,50,5,28,5,Credit Card,26-35,Male,Nairobi,Rep 5
KE-100395,12/18/2025,Kenya,P4001,Skincare Kit,Personal Care,50,2,28,0,Mobile Payment,36-45,Female,Nairobi,Rep 5
KE-100396,7/26/2025,Kenya,P1001,Smartphone X,Electronics,800,7,620,15,Mobile Payment,36-45,Female,Nakuru,Rep 19
KE-100397,7/14/2025,Kenya,P1002,Laptop Air,Electronics,1100,7,880,15,Debit Card,46-55,Female,Nakuru,Rep 6
KE-100398,4/8/2025,Kenya,P2003,Organic Honey,Grocery,15,7,9,5,Cash,26-35,Female,Kisumu,Rep 5
KE-100399,4/27/2025,Kenya,P2004,Spices Pack,Grocery,9,2,4,15,Credit Card,18-25,Female,Nairobi,Rep 12
KE-100400,2/4/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,10,20,10,Cash,18-25,Female,Nakuru,Rep 1
KE-100401,1/1/2025,Kenya,P4001,Skincare Kit,Personal Care,50,3,28,15,Cash,18-25,Female,Kisumu,Rep 5
KE-100402,7/6/2025,Kenya,P4002,Hair Trimmer,Personal Care,35,7,20,0,Cash,18-25,Female,Nairobi,Rep 3
KE-100403,10/3/2025,Kenya,P1001,Smartphone X,Electronics,800,2,620,5,Credit Card,18-25,Female,Nairobi,Rep 15
