Transaction_ID,Date,Country,Product_ID,Product_Name,Category,Price_Per_Unit,Quantity_Purchased,Cost_Price,Discount_Applied,Payment_Method,Customer_Age_Group,Customer_Gender,Store_Location,Sales_Rep
CH-100210,9/27/2025,China,P2004,Spices Pack,Grocery,9,1,4,5,Debit Card,46-55,Male,Shenzhen,Rep 17
CH-100211,11/23/2025,China,P3002,Blender Pro,Home Appliances,120,5,85,15,Mobile Payment,46-55,Male,Beijing,Rep 5
CH-100212,7/21/2025,China,P4002,Hair Trimmer,Personal Care,35,10,20,5,Cash,18-25,Female,Beijing,Rep 7
CH-100213,8/8/2025,China,P1002,Laptop Air,Electronics,1100,5,880,10,Credit Card,26-35,Male,Shanghai,Rep 7
CH-100214,5/3/2025,China,P4001,Skincare Kit,Personal Care,50,1,28,0,Debit Card,18-25,Female,Beijing,Rep 14
CH-100215,9/9/2025,China,P1001,Smartphone X,Electronics,800,4,620,5,Debit Card,36-45,Male,Beijing,Rep 10
CH-100216,5/25/2025,China,P2003,Organic Honey,Grocery,15,9,9,5,Credit Card,36-45,Female,Shanghai,Rep 5
CH-100217,1/11/2025,China,P1001,Smartphone X,Electronics,800,9,620,0,Debit Card,26-35,Male,Shenzhen,Rep 5
CH-100218,10/5/2025,China,P4001,Skincare Kit,Personal Care,50,6,28,5,Debit Card,46-55,Male,Beijing,Rep 3
CH-100219,6/24/2025,China,P4002,Hair Trimmer,Personal Care,35,8,20,0,Cash,46-55,Male,Shanghai,Rep 11
CH-100220,5/22/2025,China,P1001,Smartphone X,Electronics,800,6,620,0,Mobile Payment,26-35,Male,Shenzhen,Rep 17
CH-100221,6/20/2025,China,P1001,Smartphone X,Electronics,800,1,620,10,Mobile Payment,46-55,Female,Beijing,Rep 3
CH-100222,12/1/2025,China,P4002,Hair Trimmer,Personal Care,35,3,20,15,Cash,26-35,Male,Beijing,Rep 15
CH-100223,6/2/2025,China,P2003,Organic Honey,Grocery,15,4,9,5,Cash,18-25,Female,Shanghai,Rep 19
CH-100224,1/24/2025,China,P1001,Smartphone X,Electronics,800,9,620,5,Cash,18-25,Female,Shanghai,Rep 6
CH-100225,8/14/2025,China,P1003,Wireless Earbuds,Electronics,150,7,95,10,Credit Card,36-45,Male,Shenzhen,Rep 13
CH-100226,4/27/2025,China,P1002,Laptop Air,Electronics,1100,9,880,0,Cash,26-35,Male,Beijing,Rep 4
CH-100227,11/9/2025,China,P2003,Organic Honey,Grocery,15,2,9,15,Cash,26-35,Female,Shenzhen,Rep 2
CH-100228,3/20/2025,China,P1002,Laptop Air,Electronics,1100,4,880,15,Debit Card,26-35,Female,Beijing,Rep 17
CH-100229,1/9/2025,China,P1002,Laptop Air,Electronics,1100,3,880,0,Credit Card,46-55,Female,Shenzhen,Rep 14
CH-100230,2/14/2025,China,P4002,Hair Trimmer,Personal Care,35,4,20,15,Debit Card,26-35,Female,Beijing,Rep 18
CH-100231,7/11/2025,China,P3001,Microwave Oven,Home Appliances,220,4,165,0,Cash,46-55,Female,Shanghai,Rep 12
CH-100232,11/5/2025,China,P4002,Hair Trimmer,Personal Care,35,6,20,15,Debit Card,36-45,Female,Shenzhen,Rep 16
CH-100233,8/9/2025,China,P2004,Spices Pack,Grocery,9,4,4,5,Mobile Payment,26-35,Female,Shanghai,Rep 19
CH-100234,7/3/2025,China,P1002,Laptop Air,Electronics,1100,3,880,15,Credit Card,18-25,Male,Beijing,Rep 9
CH-100235,6/14/2025,China,P1003,Wireless Earbuds,Electronics,150,9,95,15,Debit Card,18-25,Female,Shanghai,Rep 12
CH-100236,3/6/2025,China,P2003,Organic Honey,Grocery,15,9,9,0,Credit Card,36-45,Male,Shenzhen,Rep 17
CH-100237,3/20/2025,China,P2003,Organic Honey,Grocery,15,4,9,10,Debit Card,26-35,Female,Shenzhen,Rep 13
CH-100238,10/2/2025,China,P3001,Microwave Oven,Home Appliances,220,10,165,15,Mobile Payment,18-25,Male,Shenzhen,Rep 15
CH-100239,3/6/2025,China,P1003,Wireless Earbuds,Electronics,150,7,95,0,Credit Card,46-55,Male,Shenzhen,Rep 8
CH-100240,5/7/2025,China,P1003,Wireless Earbuds,Electronics,150,6,95,15,Credit Card,26-35,Male,Shanghai,Rep 4
CH-100241,1/4/2025,China,P1003,Wireless Earbuds,Electronics,150,3,95,0,Mobile Payment,46-55,Female,Shenzhen,Rep 13
CH-100242,9/30/2025,China,P2003,Organic Honey,Grocery,15,8,9,10,Credit Card,18-25,Male,Shenzhen,Rep 13
CH-100243,3/14/2025,China,P2003,Organic Honey,Grocery,15,9,9,5,Debit Card,46-55,Female,Shanghai,Rep 9
CH-100244,5/26/2025,China,P1001,Smartphone X,Electronics,800,2,620,5,Cash,36-45,Female,Shanghai,Rep 19
CH-100245,6/16/2025,China,P1003,Wireless Earbuds,Electronics,150,7,95,5,Cash,18-25,Female,Shenzhen,Rep 5
CH-100246,4/7/2025,China,P3002,Blender Pro,Home Appliances,120,3,85,0,Credit Card,18-25,Female,Shenzhen,Rep 20
CH-100247,7/25/2025,China,P2003,Organic Honey,Grocery,15,7,9,5,Credit Card,18-25,Male,Shanghai,Rep 7
CH-100248,5/6/2025,China,P3002,Blender Pro,Home Appliances,120,10,85,5,Credit Card,18-25,Male,Shenzhen,Rep 13
CH-100249,2/10/2025,China,P3001,Microwave Oven,Home Appliances,220,5,165,0,Cash,18-25,Male,Beijing,Rep 5
CH-100250,2/5/2025,China,P1001,Smartphone X,Electronics,800,9,620,10,Cash,26-35,Male,Beijing,Rep 20
CH-100251,3/26/2025,China,P3001,Microwave Oven,Home Appliances,220,10,165,10,Debit Card,18-25,Male,Shenzhen,Rep 6
CH-100252,9/28/2025,China,P3002,Blender Pro,Home Appliances,120,4,85,0,Mobile Payment,18-25,Female,Shanghai,Rep 12
CH-100253,1/28/2025,China,P3002,Blender Pro,Home Appliances,120,1,85,5,Mobile Payment,36-45,Female,Beijing,Rep 15
CH-100254,3/26/2025,China,P1003,Wireless Earbuds,Electronics,150,10,95,15,Mobile Payment,36-45,Female,Beijing,Rep 20
CH-100255,12/31/2025,China,P1003,Wireless Earbuds,Electronics,150,10,95,15,Credit Card,18-25,Female,Shanghai,Rep 11
CH-100256,1/21/2025,China,P4002,Hair Trimmer,Personal Care,35,10,20,10,Credit Card,46-55,Female,Beijing,Rep 3
CH-100257,11/23/2025,China,P1002,Laptop Air,Electronics,1100,7,880,15,Cash,18-25,Female,Shanghai,Rep 8
CH-100258,9/10/2025,China,P1001,Smartphone X,Electronics,800,8,620,15,Credit Card,26-35,Female,Shenzhen,Rep 1
CH-100259,2/18/2025,China,P1001,Smartphone X,Electronics,800,6,620,0,Cash,18-25,Female,Shenzhen,Rep 19
CH-100260,6/6/2025,China,P1002,Laptop Air,Electronics,1100,7,880,0,Credit Card,36-45,Male,Shenzhen,Rep 17
CH-100261,11/11/2025,China,P3002,Blender Pro,Home Appliances,120,4,85,5,Debit Card,36-45,Male,Shenzhen,Rep 2
CH-100262,4/28/2025,China,P4001,Skincare Kit,Personal Care,50,4,28,0,Credit Card,26-35,Male,Beijing,Rep 19
CH-100263,4/11/2025,China,P3001,Microwave Oven,Home Appliances,220,8,165,15,Debit Card,36-45,Female,Beijing,Rep 8
CH-100264,7/23/2025,China,P1002,Laptop Air,Electronics,1100,3,880,0,Credit Card,36-45,Male,Shenzhen,Rep 14
CH-100265,5/14/2025,China,P1001,Smartphone X,Electronics,800,7,620,10,Credit Card,18-25,Male,Shanghai,Rep 2
CH-100266,4/7/2025,China,P4001,Skincare Kit,Personal Care,50,3,28,0,Cash,18-25,Female,Beijing,Rep 7
CH-100267,3/21/2025,China,P3001,Microwave Oven,Home Appliances,220,4,165,10,Debit Card,26-35,Male,Beijing,Rep 9
CH-100268,1/13/2025,China,P2003,Organic Honey,Grocery,15,8,9,10,Cash,46-55,Male,Beijing,Rep 18
CH-100269,8/6/2025,China,P2003,Organic Honey,Grocery,15,3,9,5,Mobile Payment,26-35,Male,Shenzhen,Rep 6
CH-100270,10/28/2025,China,P1002,Laptop Air,Electronics,1100,1,880,0,Credit Card,46-55,Female,Shenzhen,Rep 8
CH-100271,6/23/2025,China,P1001,Smartphone X,Electronics,800,9,620,10,Credit Card,18-25,Male,Shanghai,Rep 14
CH-100272,8/28/2025,China,P4001,Skincare Kit,Personal Care,50,7,28,15,Mobile Payment,36-45,Female,Beijing,Rep 2
CH-100273,1/27/2025,China,P3001,Microwave Oven,Home Appliances,220,3,165,0,Cash,18-25,Female,Beijing,Rep 3
CH-100274,9/20/2025,China,P1002,Laptop Air,Electronics,1100,5,880,5,Mobile Payment,46-55,Male,Shenzhen,Rep 17
CH-100275,1/14/2025,China,P2003,Organic Honey,Grocery,15,4,9,15,Cash,36-45,Female,Shanghai,Rep 18
CH-100276,10/8/2025,China,P2004,Spices Pack,Grocery,9,6,4,5,Debit Card,46-55,Male,Shanghai,Rep 6
CH-100277,10/9/2025,China,P4002,Hair Trimmer,Personal Care,35,1,20,5,Mobile Payment,26-35,Male,Shenzhen,Rep 5
CH-100278,1/29/2025,China,P3002,Blender Pro,Home Appliances,120,2,85,15,Cash,46-55,Female,Shanghai,Rep 5
CH-100279,10/13/2025,China,P2004,Spices Pack,Grocery,9,9,4,15,Cash,18-25,Female,Shanghai,Rep 12
CH-100280,12/20/2025,China,P3002,Blender Pro,Home Appliances,120,2,85,5,Cash,36-45,Male,Shenzhen,Rep 18
CH-100281,9/26/2025,China,P1001,Smartphone X,Electronics,800,3,620,15,Cash,18-25,Female,Shanghai,Rep 11
CH-100282,10/10/2025,China,P1001,Smartphone X,Electronics,800,4,620,15,Mobile Payment,46-55,Female,Shanghai,Rep 4
CH-100283,4/26/2025,China,P2003,Organic Honey,Grocery,15,6,9,5,Credit Card,18-25,Male,Shenzhen,Rep 4
CH-100284,11/16/2025,China,P4001,Skincare Kit,Personal Care,50,9,28,5,Debit Card,36-45,Female,Shanghai,Rep 6
CH-100285,3/31/2025,China,P1001,Smartphone X,Electronics,800,10,620,0,Debit Card,46-55,Male,Beijing,Rep 11
CH-100286,10/7/2025,China,P3002,Blender Pro,Home Appliances,120,10,85,0,Mobile Payment,18-25,Female,Shanghai,Rep 1
CH-100287,7/28/2025,China,P3002,Blender Pro,Home Appliances,120,6,85,10,Credit Card,26-35,Female,Shenzhen,Rep 8
CH-100288,1/1/2025,China,P2003,Organic Honey,Grocery,15,5,9,5,Credit Card,46-55,Female,Shenzhen,Rep 2
CH-100289,3/27/2025,China,P4002,Hair Trimmer,Personal Care,35,9,20,15,Cash,46-55,Male,Shenzhen,Rep 3
CH-100290,8/27/2025,China,P4002,Hair Trimmer,Personal Care,35,4,20,15,Cash,18-25,Female,Shenzhen,Rep 2
CH-100291,10/15/2025,China,P1001,Smartphone X,Electronics,800,8,620,5,Cash,18-25,Female,Beijing,Rep 12
CH-100292,5/19/2025,China,P1001,Smartphone X,Electronics,800,5,620,10,Cash,46-55,Female,Shenzhen,Rep 1
CH-100293,12/3/2025,China,P1003,Wireless Earbuds,Electronics,150,8,95,10,Mobile Payment,18-25,Female,Beijing,Rep 11
CH-100294,9/8/2025,China,P4002,Hair Trimmer,Personal Care,35,5,20,10,Credit Card,46-55,Female,Beijing,Rep 4
CH-100295,8/30/2025,China,P2003,Organic Honey,Grocery,15,7,9,0,Cash,36-45,Male,Shanghai,Rep 3
CH-100296,7/15/2025,China,P4002,Hair Trimmer,Personal Care,35,4,20,0,Cash,26-35,Female,Shanghai,Rep 13
CH-100297,9/26/2025,China,P1001,Smartphone X,Electronics,800,8,620,5,Mobile Payment,18-25,Female,Beijing,Rep 12
CH-100298,12/3/2025,China,P2004,Spices Pack,Grocery,9,7,4,15,Credit Card,36-45,Female,Shanghai,Rep 1
CH-100299,2/21/2025,China,P4002,Hair Trimmer,Personal Care,35,5,20,5,Credit Card,46-55,Male,Shenzhen,Rep 18
CH-100300,11/2/2025,China,P1001,Smartphone X,Electronics,800,1,620,10,Cash,26-35,Female,Shenzhen,Rep 3
CH-100301,3/27/2025,China,P4002,Hair Trimmer,Personal Care,35,3,20,5,Mobile Payment,18-25,Female,Beijing,Rep 16
CH-100302,6/22/2025,China,P1001,Smartphone X,Electronics,800,1,620,10,Debit Card,26-35,Female,Beijing,Rep 17
CH-100303,6/25/2025,China,P3002,Blender Pro,Home Appliances,120,10,85,10,Cash,18-25,Male,Shanghai,Rep 20
CH-100304,2/9/2025,China,P1002,Laptop Air,Electronics,1100,1,880,10,Debit Card,18-25,Male,Beijing,Rep 10
CH-100305,3/29/2025,China,P3001,Microwave Oven,Home Appliances,220,6,165,15,Debit Card,18-25,Female,Shanghai,Rep 7
CH-100306,4/5/2025,China,P4001,Skincare Kit,Personal Care,50,2,28,15,Debit Card,18-25,Female,Shanghai,Rep 19
CH-100307,11/17/2025,China,P1003,Wireless Earbuds,Electronics,150,2,95,0,Credit Card,18-25,Female,Shanghai,Rep 17
CH-100308,11/12/2025,China,P1001,Smartphone X,Electronics,800,2,620,5,Mobile Payment,26-35,Female,Beijing,Rep 16
CH-100309,2/1/2025,China,P3001,Microwave Oven,Home Appliances,220,7,165,10,Mobile Payment,46-55,Female,Shenzhen,Rep 2
CH-100310,3/27/2025,China,P2004,Spices Pack,Grocery,9,1,4,15,Credit Card,18-25,Male,Beijing,Rep 6
CH-100311,8/14/2025,China,P2004,Spices Pack,Grocery,9,7,4,15,Cash,26-35,Female,Beijing,Rep 6
CH-100312,3/20/2025,China,P4001,Skincare Kit,Personal Care,50,2,28,15,Cash,36-45,Female,Beijing,Rep 11
CH-100313,5/25/2025,China,P1003,Wireless Earbuds,Electronics,150,3,95,0,Debit Card,46-55,Female,Shenzhen,Rep 13
CH-100314,8/21/2025,China,P1003,Wireless Earbuds,Electronics,150,3,95,15,Debit Card,36-45,Male,Shenzhen,Rep 17
CH-100315,8/10/2025,China,P2004,Spices Pack,Grocery,9,2,4,5,Mobile Payment,36-45,Female,Beijing,Rep 4
CH-100316,11/18/2025,China,P2003,Organic Honey,Grocery,15,9,9,5,Debit Card,46-55,Female,Shanghai,Rep 5
CH-100317,10/16/2025,China,P1001,Smartphone X,Electronics,800,1,620,15,Mobile Payment,36-45,Female,Shanghai,Rep 15
CH-100318,5/29/2025,China,P3002,Blender Pro,Home Appliances,120,7,85,10,Debit Card,18-25,Female,Shanghai,Rep 6
CH-100319,9/13/2025,China,P4001,Skincare Kit,Personal Care,50,3,28,15,Debit Card,26-35,Male,Beijing,Rep 11
CH-100320,6/3/2025,China,P1002,Laptop Air,Electronics,1100,3,880,5,Credit Card,26-35,Female,Shanghai,Rep 14
CH-100321,10/11/2025,China,P3001,Microwave Oven,Home Appliances,220,7,165,15,Credit Card,26-35,Female,Shanghai,Rep 7
CH-100322,2/13/2025,China,P1003,Wireless Earbuds,Electronics,150,10,95,15,Mobile Payment,26-35,Female,Shanghai,Rep 17
CH-100323,2/10/2025,China,P4002,Hair Trimmer,Personal Care,35,3,20,15,Cash,36-45,Female,Shanghai,Rep 1
CH-100324,5/19/2025,China,P1003,Wireless Earbuds,Electronics,150,5,95,0,Credit Card,26-35,Male,Shanghai,Rep 1
CH-100325,3/23/2025,China,P3001,Microwave Oven,Home Appliances,220,6,165,10,Debit Card,46-55,Male,Shenzhen,Rep 8
CH-100326,4/20/2025,China,P2003,Organic Honey,Grocery,15,9,9,10,Credit Card,18-25,Male,Beijing,Rep 19
CH-100327,8/16/2025,China,P2004,Spices Pack,Grocery,9,10,4,10,Cash,18-25,Female,Beijing,Rep 4
CH-100328,6/24/2025,China,P3002,Blender Pro,Home Appliances,120,8,85,15,Cash,26-35,Male,Beijing,Rep 6
CH-100329,10/2/2025,China,P1001,Smartphone X,Electronics,800,10,620,5,Credit Card,18-25,Male,Shenzhen,Rep 16
CH-100330,6/28/2025,China,P4001,Skincare Kit,Personal Care,50,2,28,10,Credit Card,26-35,Female,Shenzhen,Rep 3
CH-100331,12/21/2025,China,P3002,Blender Pro,Home Appliances,120,3,85,10,Cash,18-25,Male,Shanghai,Rep 18
CH-100332,3/14/2025,China,P1001,Smartphone X,Electronics,800,1,620,10,Mobile Payment,26-35,Female,Shenzhen,Rep 3
CH-100333,11/23/2025,China,P3002,Blender Pro,Home Appliances,120,5,85,0,Credit Card,46-55,Female,Beijing,Rep 10
CH-100334,3/14/2025,China,P3002,Blender Pro,Home Appliances,120,5,85,15,Cash,36-45,Female,Shenzhen,Rep 12
CH-100335,6/1/2025,China,P4001,Skincare Kit,Personal Care,50,9,28,10,Mobile Payment,18-25,Female,Beijing,Rep 18
CH-100336,3/13/2025,China,P3001,Microwave Oven,Home Appliances,220,8,165,0,Cash,18-25,Female,Shanghai,Rep 7
CH-100337,10/5/2025,China,P1002,Laptop Air,Electronics,1100,5,880,5,Mobile Payment,46-55,Male,Shanghai,Rep 8
CH-100338,8/15/2025,China,P2003,Organic Honey,Grocery,15,5,9,10,Debit Card,36-45,Male,Shanghai,Rep 10
CH-100339,6/11/2025,China,P4002,Hair Trimmer,Personal Care,35,1,20,15,Credit Card,46-55,Male,Shenzhen,Rep 6
CH-100340,12/5/2025,China,P2004,Spices Pack,Grocery,9,4,4,15,Cash,36-45,Male,Shenzhen,Rep 5
CH-100341,6/27/2025,China,P2004,Spices Pack,Grocery,9,1,4,15,Mobile Payment,26-35,Female,Shanghai,Rep 2
CH-100342,2/20/2025,China,P1002,Laptop Air,Electronics,1100,7,880,5,Mobile Payment,46-55,Female,Shenzhen,Rep 2
CH-100343,7/27/2025,China,P3001,Microwave Oven,Home Appliances,220,7,165,0,Debit Card,26-35,Male,Shenzhen,Rep 6
CH-100344,1/4/2025,China,P4001,Skincare Kit,Personal Care,50,5,28,5,Debit Card,26-35,Male,Shanghai,Rep 3
CH-100345,10/23/2025,China,P4001,Skincare Kit,Personal Care,50,10,28,15,Mobile Payment,26-35,Male,Shenzhen,Rep 10
CH-100346,10/2/2025,China,P2004,Spices Pack,Grocery,9,9,4,15,Debit Card,36-45,Female,Shenzhen,Rep 1
CH-100347,5/20/2025,China,P2004,Spices Pack,Grocery,9,9,4,5,Cash,18-25,Male,Beijing,Rep 7
CH-100348,7/3/2025,China,P3001,Microwave Oven,Home Appliances,220,6,165,0,Mobile Payment,26-35,Male,Beijing,Rep 3
CH-100349,1/14/2025,China,P1003,Wireless Earbuds,Electronics,150,10,95,10,Mobile Payment,26-35,Female,Beijing,Rep 6
CH-100350,2/9/2025,China,P1001,Smartphone X,Electronics,800,7,620,0,Cash,18-25,Male,Shenzhen,Rep 17
CH-100351,8/30/2025,China,P2004,Spices Pack,Grocery,9,3,4,0,Cash,46-55,Male,Shanghai,Rep 1
CH-100352,11/22/2025,China,P3002,Blender Pro,Home Appliances,120,2,85,5,Debit Card,26-35,Male,Beijing,Rep 19
CH-100353,11/15/2025,China,P4002,Hair Trimmer,Personal Care,35,3,20,0,Cash,46-55,Female,Beijing,Rep 19
CH-100354,11/23/2025,China,P2004,Spices Pack,Grocery,9,3,4,5,Mobile Payment,26-35,Male,Shanghai,Rep 10
CH-100355,1/29/2025,China,P3002,Blender Pro,Home Appliances,120,7,85,0,Mobile Payment,26-35,Male,Shenzhen,Rep 6
CH-100356,2/16/2025,China,P4001,Skincare Kit,Personal Care,50,5,28,15,Debit Card,36-45,Female,Shanghai,Rep 17
CH-100357,11/27/2025,China,P2003,Organic Honey,Grocery,15,2,9,5,Debit Card,26-35,Female,Shanghai,Rep 3
CH-100358,8/8/2025,China,P4002,Hair Trimmer,Personal Care,35,6,20,15,Debit Card,36-45,Female,Beijing,Rep 13
CH-100359,3/1/2025,China,P1001,Smartphone X,Electronics,800,3,620,10,Debit Card,26-35,Female,Shanghai,Rep 17
CH-100360,3/27/2025,China,P1001,Smartphone X,Electronics,800,10,620,0,Debit Card,36-45,Male,Beijing,Rep 2
CH-100361,10/19/2025,China,P1003,Wireless Earbuds,Electronics,150,6,95,15,Credit Card,18-25,Female,Shenzhen,Rep 6
CH-100362,12/2/2025,China,P3001,Microwave Oven,Home Appliances,220,7,165,10,Debit Card,46-55,Female,Beijing,Rep 6
CH-100363,8/16/2025,China,P3001,Microwave Oven,Home Appliances,220,9,165,15,Debit Card,26-35,Male,Beijing,Rep 6
CH-100364,3/26/2025,China,P4001,Skincare Kit,Personal Care,50,3,28,10,Credit Card,36-45,Male,Shanghai,Rep 13
CH-100365,7/7/2025,China,P4002,Hair Trimmer,Personal Care,35,5,20,15,Cash,36-45,Female,Beijing,Rep 17
CH-100366,4/22/2025,China,P3002,Blender Pro,Home Appliances,120,1,85,10,Debit Card,26-35,Male,Shanghai,Rep 15
CH-100367,3/28/2025,China,P4001,Skincare Kit,Personal Care,50,6,28,5,Mobile Payment,36-45,Female,Beijing,Rep 12
CH-100368,6/1/2025,China,P1002,Laptop Air,Electronics,1100,5,880,5,Mobile Payment,46-55,Female,Shanghai,Rep 2
CH-100369,6/25/2025,China,P4002,Hair Trimmer,Personal Care,35,7,20,15,Mobile Payment,26-35,Female,Beijing,Rep 5
CH-100370,2/7/2025,China,P3002,Blender Pro,Home Appliances,120,6,85,10,Debit Card,46-55,Female,Beijing,Rep 7
CH-100371,2/23/2025,China,P1003,Wireless Earbuds,Electronics,150,5,95,5,Credit Card,26-35,Male,Shenzhen,Rep 11
CH-100372,3/4/2025,China,P1002,Laptop Air,Electronics,1100,5,880,0,Mobile Payment,18-25,Male,Shanghai,Rep 12
CH-100373,3/27/2025,China,P3002,Blender Pro,Home Appliances,120,6,85,5,Debit Card,26-35,Female,Shenzhen,Rep 20
CH-100374,2/13/2025,China,P2003,Organic Honey,Grocery,15,5,9,0,Cash,18-25,Female,Beijing,Rep 5
CH-100375,12/8/2025,China,P3001,Microwave Oven,Home Appliances,220,10,165,10,Credit Card,46-55,Male,Shenzhen,Rep 18
CH-100376,10/22/2025,China,P2004,Spices Pack,Grocery,9,5,4,15,Cash,26-35,Male,Shenzhen,Rep 19
CH-100377,2/1/2025,China,P1002,Laptop Air,Electronics,1100,3,880,5,Cash,46-55,Male,Shenzhen,Rep 6
CH-100378,6/6/2025,China,P1002,Laptop Air,Electronics,1100,4,880,0,Mobile Payment,26-35,Male,Shanghai,Rep 19
CH-100379,6/5/2025,China,P2004,Spices Pack,Grocery,9,8,4,10,Cash,26-35,Female,Beijing,Rep 3
CH-100380,8/10/2025,China,P2004,Spices Pack,Grocery,9,7,4,10,Credit Card,46-55,Female,Shanghai,Rep 17
CH-100381,12/22/2025,China,P1002,Laptop Air,Electronics,1100,10,880,10,Cash,36-45,Female,Beijing,Rep 11
CH-100382,4/28/2025,China,P2004,Spices Pack,Grocery,9,6,4,15,Mobile Payment,46-55,Male,Shenzhen,Rep 20
CH-100383,5/20/2025,China,P1002,Laptop Air,Electronics,1100,9,880,10,Debit Card,36-45,Male,Shanghai,Rep 15
CH-100384,12/13/2025,China,P1001,Smartphone X,Electronics,800,6,620,0,Mobile Payment,26-35,Male,Beijing,Rep 12
CH-100385,12/16/2025,China,P1002,Laptop Air,Electronics,1100,7,880,15,Credit Card,26-35,Female,Beijing,Rep 2
CH-100386,8/2/2025,China,P3001,Microwave Oven,Home Appliances,220,4,165,10,Debit Card,46-55,Female,Beijing,Rep 5
CH-100387,8/18/2025,China,P3001,Microwave Oven,Home Appliances,220,10,165,10,Debit Card,26-35,Male,Beijing,Rep 11
CH-100388,6/6/2025,China,P1001,Smartphone X,Electronics,800,10,620,0,Debit Card,36-45,Female,Beijing,Rep 3
CH-100389,10/8/2025,China,P1003,Wireless Earbuds,Electronics,150,6,95,10,Mobile Payment,26-35,Female,Shanghai,Rep 15
CH-100390,5/11/2025,China,P3001,Microwave Oven,Home Appliances,220,10,165,5,Credit Card,46-55,Male,Beijing,Rep 10
CH-100391,8/25/2025,China,P4002,Hair Trimmer,Personal Care,35,1,20,0,Mobile Payment,18-25,Male,Beijing,Rep 10
CH-100392,9/21/2025,China,P4002,Hair Trimmer,Personal Care,35,7,20,0,Cash,26-35,Female,Beijing,Rep 9
CH-100393,6/3/2025,China,P1001,Smartphone X,Electronics,800,8,620,15,Debit Card,36-45,Female,Shenzhen,Rep 2
CH-100394,8/27/2025,China,P1001,Smartphone X,Electronics,800,10,620,5,Cash,26-35,Female,Beijing,Rep 19
CH-100395,1/1/2025,China,P3001,Microwave Oven,Home Appliances,220,4,165,15,Cash,36-45,Female,Shenzhen,Rep 14
CH-100396,5/8/2025,China,P4002,Hair Trimmer,Personal Care,35,8,20,5,Debit Card,26-35,Male,Shenzhen,Rep 9
CH-100397,4/4/2025,China,P1001,Smartphone X,Electronics,800,9,620,10,Mobile Payment,46-55,Male,Beijing,Rep 8
CH-100398,1/11/2025,China,P1001,Smartphone X,Electronics,800,2,620,15,Debit Card,26-35,Female,Shenzhen,Rep 12
CH-100399,8/23/2025,China,P1003,Wireless Earbuds,Electronics,150,1,95,10,Credit Card,46-55,Female,Beijing,Rep 5
CH-100400,4/4/2025,China,P1002,Laptop Air,Electronics,1100,5,880,5,Credit Card,18-25,Female,Beijing,Rep 1
CH-100401,10/22/2025,China,P2003,Organic Honey,Grocery,15,1,9,10,Credit Card,36-45,Female,Shenzhen,Rep 14
CH-100402,5/20/2025,China,P4001,Skincare Kit,Personal Care,50,1,28,0,Mobile Payment,36-45,Male,Shanghai,Rep 15
CH-100403,3/3/2025,China,P1003,Wireless Earbuds,Electronics,150,10,95,0,Debit Card,18-25,Male,Shenzhen,Rep 18
CH-100404,7/15/2025,China,P1003,Wireless Earbuds,Electronics,150,6,95,15,Debit Card,36-45,Female,Shanghai,Rep 10
CH-100405,10/4/2025,China,P1001,Smartphone X,Electronics,800,5,620,10,Mobile Payment,26-35,Female,Beijing,Rep 6
CH-100406,10/25/2025,China,P3001,Microwave Oven,Home Appliances,220,9,165,10,Mobile Payment,36-45,Male,Shenzhen,Rep 14
CH-100407,8/6/2025,China,P4001,Skincare Kit,Personal Care,50,6,28,5,Debit Card,36-45,Female,Beijing,Rep 6
CH-100408,6/8/2025,China,P1002,Laptop Air,Electronics,1100,2,880,15,Cash,26-35,Female,Beijing,Rep 18
CH-100409,11/13/2025,China,P2003,Organic Honey,Grocery,15,4,9,10,Mobile Payment,36-45,Male,Beijing,Rep 19
CH-100410,6/13/2025,China,P4002,Hair Trimmer,Personal Care,35,9,20,5,Credit Card,26-35,Male,Beijing,Rep 8
CH-100411,9/16/2025,China,P4001,Skincare Kit,Personal Care,50,9,28,5,Cash,26-35,Male,Shanghai,Rep 10
CH-100412,7/10/2025,China,P4002,Hair Trimmer,Personal Care,35,8,20,10,Debit Card,36-45,Male,Shanghai,Rep 12
CH-100413,9/5/2025,China,P4001,Skincare Kit,Personal Care,50,6,28,10,Credit Card,18-25,Female,Shenzhen,Rep 6
CH-100414,9/6/2025,China,P4001,Skincare Kit,Personal Care,50,4,28,5,Mobile Payment,36-45,Female,Beijing,Rep 17
CH-100415,3/16/2025,China,P3002,Blender Pro,Home Appliances,120,5,85,10,Credit Card,46-55,Female,Shenzhen,Rep 4
CH-100416,5/16/2025,China,P4002,Hair Trimmer,Personal Care,35,1,20,0,Cash,26-35,Male,Beijing,Rep 9
CH-100417,8/24/2025,China,P3002,Blender Pro,Home Appliances,120,6,85,10,Credit Card,18-25,Male,Shenzhen,Rep 9
CH-100418,12/21/2025,China,P1002,Laptop Air,Electronics,1100,7,880,10,Debit Card,36-45,Female,Beijing,Rep 5
CH-100419,2/18/2025,China,P2003,Organic Honey,Grocery,15,2,9,10,Cash,26-35,Male,Shenzhen,Rep 10
CH-100420,3/7/2025,China,P2004,Spices Pack,Grocery,9,6,4,15,Debit Card,18-25,Male,Beijing,Rep 5
CH-100421,5/6/2025,China,P4002,Hair Trimmer,Personal Care,35,10,20,5,Mobile Payment,26-35,Male,Shenzhen,Rep 11
