Transaction_ID,Date,Country,Product_ID,Product_Name,Category,Price_Per_Unit,Quantity_Purchased,Cost_Price,Discount_Applied,Payment_Method,Customer_Age_Group,Customer_Gender,Store_Location,Sales_Rep
UN-100217,2/3/2025,United States,P3001,Microwave Oven,Home Appliances,220,6,165,5,Cash,46-55,Male,New York,Rep 8
UN-100218,2/12/2025,United States,P3001,Microwave Oven,Home Appliances,220,7,165,0,Credit Card,36-45,Male,New York,Rep 13
UN-100219,6/28/2025,United States,P2003,Organic Honey,Grocery,15,4,9,0,Mobile Payment,18-25,Female,New York,Rep 2
UN-100220,10/9/2025,United States,P2003,Organic Honey,Grocery,15,3,9,15,Cash,36-45,Female,Texas,Rep 13
UN-100221,5/21/2025,United States,P3002,Blender Pro,Home Appliances,120,2,85,5,Cash,46-55,Male,New York,Rep 7
UN-100222,12/4/2025,United States,P2003,Organic Honey,Grocery,15,2,9,15,Mobile Payment,36-45,Male,California,Rep 5
UN-100223,11/14/2025,United States,P2003,Organic Honey,Grocery,15,4,9,15,Cash,18-25,Male,New York,Rep 11
UN-100224,6/8/2025,United States,P3002,Blender Pro,Home Appliances,120,7,85,5,Mobile Payment,18-25,Male,New York,Rep 12
UN-100225,10/13/2025,United States,P3002,Blender Pro,Home Appliances,120,5,85,5,Credit Card,26-35,Female,New York,Rep 1
UN-100226,2/12/2025,United States,P3001,Microwave Oven,Home Appliances,220,1,165,10,Credit Card,26-35,Male,New York,Rep 3
UN-100227,12/29/2025,United States,P1002,Laptop Air,Electronics,1100,3,880,15,Mobile Payment,46-55,Male,California,Rep 19
UN-100228,8/7/2025,United States,P1003,Wireless Earbuds,Electronics,150,2,95,15,Debit Card,46-55,Female,New York,Rep 5
UN-100229,8/30/2025,United States,P1001,Smartphone X,Electronics,800,7,620,15,Credit Card,46-55,Male,California,Rep 7
UN-100230,5/16/2025,United States,P3001,Microwave Oven,Home Appliances,220,4,165,10,Mobile Payment,46-55,Female,Texas,Rep 19
UN-100231,8/30/2025,United States,P4001,Skincare Kit,Personal Care,50,2,28,5,Cash,18-25,Male,Texas,Rep 8
UN-100232,1/29/2025,United States,P3002,Blender Pro,Home Appliances,120,5,85,0,Credit Card,26-35,Male,Texas,Rep 15
UN-100233,6/22/2025,United States,P2004,Spices Pack,Grocery,9,2,4,0,Credit Card,26-35,Male,Texas,Rep 15
UN-100234,11/30/2025,United States,P3001,Microwave Oven,Home Appliances,220,8,165,10,Credit Card,46-55,Male,Texas,Rep 2
UN-100235,2/18/2025,United States,P1002,Laptop Air,Electronics,1100,8,880,5,Debit Card,36-45,Male,New York,Rep 3
UN-100236,4/9/2025,United States,P1001,Smartphone X,Electronics,800,3,620,10,Mobile Payment,36-45,Female,California,Rep 16
UN-100237,6/29/2025,United States,P2003,Organic Honey,Grocery,15,4,9,5,Mobile Payment,46-55,Male,New York,Rep 15
UN-100238,10/4/2025,United States,P2003,Organic Honey,Grocery,15,7,9,5,Credit Card,36-45,Male,New York,Rep 8
UN-100239,9/23/2025,United States,P1001,Smartphone X,Electronics,800,8,620,0,Debit Card,26-35,Male,Texas,Rep 8
UN-100240,6/28/2025,United States,P1003,Wireless Earbuds,Electronics,150,5,95,10,Credit Card,36-45,Female,Texas,Rep 11
UN-100241,1/23/2025,United States,P1001,Smartphone X,Electronics,800,6,620,5,Mobile Payment,18-25,Female,California,Rep 13
UN-100242,1/21/2025,United States,P4002,Hair Trimmer,Personal Care,35,1,20,10,Cash,46-55,Female,California,Rep 7
UN-100243,2/13/2025,United States,P3002,Blender Pro,Home Appliances,120,6,85,0,Mobile Payment,18-25,Male,California,Rep 5
UN-100244,5/12/2025,United States,P4001,Skincare Kit,Personal Care,50,9,28,5,Debit Card,26-35,Male,Texas,Rep 11
UN-100245,5/16/2025,United States,P1002,Laptop Air,Electronics,1100,6,880,0,Credit Card,26-35,Male,California,Rep 5
UN-100246,9/23/2025,United States,P2004,Spices Pack,Grocery,9,4,4,15,Cash,36-45,Female,Texas,Rep 13
UN-100247,7/16/2025,United States,P3002,Blender Pro,Home Appliances,120,2,85,15,Cash,46-55,Male,Texas,Rep 19
UN-100248,2/13/2025,United States,P2003,Organic Honey,Grocery,15,8,9,15,Cash,18-25,Female,Texas,Rep 2
UN-100249,2/22/2025,United States,P1002,Laptop Air,Electronics,1100,3,880,15,Mobile Payment,18-25,Male,California,Rep 4
UN-100250,12/2/2025,United States,P3001,Microwave Oven,Home Appliances,220,7,165,5,Mobile Payment,46-55,Male,California,Rep 9
UN-100251,8/8/2025,United States,P1003,Wireless Earbuds,Electronics,150,4,95,5,Credit Card,18-25,Female,California,Rep 9
UN-100252,5/11/2025,United States,P3001,Microwave Oven,Home Appliances,220,5,165,5,Credit Card,46-55,Male,California,Rep 2
UN-100253,12/23/2025,United States,P3002,Blender Pro,Home Appliances,120,4,85,15,Credit Card,46-55,Male,New York,Rep 17
UN-100254,6/17/2025,United States,P2003,Organic Honey,Grocery,15,8,9,15,Cash,46-55,Male,New York,Rep 12
UN-100255,9/9/2025,United States,P3002,Blender Pro,Home Appliances,120,2,85,10,Cash,18-25,Female,New York,Rep 3
UN-100256,10/10/2025,United States,P1001,Smartphone X,Electronics,800,8,620,5,Credit Card,36-45,Male,New York,Rep 7
UN-100257,11/14/2025,United States,P2003,Organic Honey,Grocery,15,1,9,15,Credit Card,46-55,Female,Texas,Rep 2
UN-100258,11/17/2025,United States,P2004,Spices Pack,Grocery,9,1,4,5,Cash,46-55,Male,New York,Rep 2
UN-100259,4/17/2025,United States,P4002,Hair Trimmer,Personal Care,35,10,20,10,Mobile Payment,46-55,Male,New York,Rep 13
UN-100260,8/26/2025,United States,P3002,Blender Pro,Home Appliances,120,6,85,5,Credit Card,36-45,Male,New York,Rep 16
UN-100261,6/26/2025,United States,P1001,Smartphone X,Electronics,800,7,620,15,Mobile Payment,18-25,Female,California,Rep 12
UN-100262,5/23/2025,United States,P2004,Spices Pack,Grocery,9,4,4,10,Mobile Payment,18-25,Female,Texas,Rep 3
UN-100263,5/20/2025,United States,P1002,Laptop Air,Electronics,1100,7,880,15,Debit Card,26-35,Female,California,Rep 3
UN-100264,8/8/2025,United States,P1003,Wireless Earbuds,Electronics,150,8,95,5,Debit Card,46-55,Male,California,Rep 7
UN-100265,10/9/2025,United States,P1002,Laptop Air,Electronics,1100,3,880,0,Mobile Payment,46-55,Male,California,Rep 3
UN-100266,6/21/2025,United States,P1002,Laptop Air,Electronics,1100,2,880,15,Debit Card,18-25,Male,New York,Rep 1
UN-100267,9/27/2025,United States,P1002,Laptop Air,Electronics,1100,1,880,15,Mobile Payment,46-55,Male,Texas,Rep 17
UN-100268,9/19/2025,United States,P3002,Blender Pro,Home Appliances,120,1,85,0,Mobile Payment,26-35,Female,California,Rep 20
UN-100269,12/27/2025,United States,P4002,Hair Trimmer,Personal Care,35,1,20,0,Mobile Payment,46-55,Male,California,Rep 9
UN-100270,8/4/2025,United States,P1003,Wireless Earbuds,Electronics,150,7,95,15,Debit Card,26-35,Male,California,Rep 15
UN-100271,3/26/2025,United States,P4002,Hair Trimmer,Personal Care,35,9,20,5,Debit Card,36-45,Male,California,Rep 7
UN-100272,5/10/2025,United States,P1003,Wireless Earbuds,Electronics,150,4,95,0,Mobile Payment,46-55,Female,New York,Rep 10
UN-100273,8/17/2025,United States,P1002,Laptop Air,Electronics,1100,9,880,5,Debit Card,18-25,Female,California,Rep 14
UN-100274,3/12/2025,United States,P2003,Organic Honey,Grocery,15,7,9,10,Debit Card,36-45,Female,New York,Rep 18
UN-100275,12/4/2025,United States,P4002,Hair Trimmer,Personal Care,35,8,20,15,Credit Card,36-45,Female,Texas,Rep 3
UN-100276,5/28/2025,United States,P1002,Laptop Air,Electronics,1100,1,880,5,Cash,18-25,Female,Texas,Rep 15
UN-100277,7/2/2025,United States,P3002,Blender Pro,Home Appliances,120,3,85,10,Credit Card,36-45,Male,New York,Rep 10
UN-100278,10/22/2025,United States,P1002,Laptop Air,Electronics,1100,4,880,10,Debit Card,18-25,Male,California,Rep 8
UN-100279,9/24/2025,United States,P1001,Smartphone X,Electronics,800,1,620,10,Cash,46-55,Female,California,Rep 2
UN-100280,1/16/2025,United States,P1003,Wireless Earbuds,Electronics,150,9,95,0,Mobile Payment,36-45,Female,Texas,Rep 7
UN-100281,9/11/2025,United States,P1002,Laptop Air,Electronics,1100,3,880,0,Cash,36-45,Male,New York,Rep 16
UN-100282,3/29/2025,United States,P4002,Hair Trimmer,Personal Care,35,5,20,10,Cash,46-55,Female,New York,Rep 3
UN-100283,4/15/2025,United States,P4001,Skincare Kit,Personal Care,50,3,28,5,Debit Card,46-55,Female,California,Rep 4
UN-100284,1/17/2025,United States,P4002,Hair Trimmer,Personal Care,35,8,20,5,Mobile Payment,18-25,Male,Texas,Rep 20
UN-100285,5/27/2025,United States,P1003,Wireless Earbuds,Electronics,150,4,95,15,Cash,36-45,Female,New York,Rep 8
UN-100286,6/29/2025,United States,P1002,Laptop Air,Electronics,1100,6,880,5,Cash,36-45,Female,New York,Rep 4
UN-100287,12/18/2025,United States,P4002,Hair Trimmer,Personal Care,35,7,20,10,Credit Card,26-35,Female,New York,Rep 6
UN-100288,1/6/2025,United States,P3002,Blender Pro,Home Appliances,120,9,85,5,Credit Card,26-35,Female,Texas,Rep 17
UN-100289,1/8/2025,United States,P1001,Smartphone X,Electronics,800,3,620,10,Mobile Payment,36-45,Female,California,Rep 18
UN-100290,7/18/2025,United States,P4001,Skincare Kit,Personal Care,50,6,28,5,Debit Card,46-55,Female,California,Rep 19
UN-100291,8/20/2025,United States,P3002,Blender Pro,Home Appliances,120,4,85,10,Debit Card,36-45,Male,Texas,Rep 9
UN-100292,7/17/2025,United States,P1003,Wireless Earbuds,Electronics,150,1,95,0,Cash,18-25,Male,Texas,Rep 20
UN-100293,1/26/2025,United States,P1001,Smartphone X,Electronics,800,9,620,0,Debit Card,46-55,Female,California,Rep 2
UN-100294,11/26/2025,United States,P2003,Organic Honey,Grocery,15,7,9,15,Debit Card,18-25,Male,Texas,Rep 18
UN-100295,11/17/2025,United States,P1003,Wireless Earbuds,Electronics,150,5,95,5,Mobile Payment,46-55,Female,California,Rep 14
UN-100296,9/9/2025,United States,P4002,Hair Trimmer,Personal Care,35,9,20,5,Credit Card,36-45,Female,Texas,Rep 8
UN-100297,3/21/2025,United States,P3001,Microwave Oven,Home Appliances,220,10,165,5,Debit Card,26-35,Female,New York,Rep 16
UN-100298,12/31/2025,United States,P1003,Wireless Earbuds,Electronics,150,6,95,5,Cash,18-25,Male,Texas,Rep 16
UN-100299,7/28/2025,United States,P1002,Laptop Air,Electronics,1100,10,880,5,Credit Card,46-55,Male,Texas,Rep 13
UN-100300,9/6/2025,United States,P4001,Skincare Kit,Personal Care,50,4,28,10,Debit Card,18-25,Female,Texas,Rep 15
UN-100301,12/1/2025,United States,P3001,Microwave Oven,Home Appliances,220,6,165,0,Cash,26-35,Female,California,Rep 10
UN-100302,1/16/2025,United States,P2004,Spices Pack,Grocery,9,4,4,10,Cash,26-35,Male,Texas,Rep 19
UN-100303,2/6/2025,United States,P2003,Organic Honey,Grocery,15,2,9,10,Cash,46-55,Female,California,Rep 18
UN-100304,1/27/2025,United States,P2003,Organic Honey,Grocery,15,6,9,15,Debit Card,46-55,Male,New York,Rep 5
UN-100305,9/20/2025,United States,P4002,Hair Trimmer,Personal Care,35,2,20,15,Mobile Payment,46-55,Male,California,Rep 1
UN-100306,7/31/2025,United States,P2003,Organic Honey,Grocery,15,1,9,10,Debit Card,36-45,Male,New York,Rep 3
UN-100307,3/8/2025,United States,P2004,Spices Pack,Grocery,9,3,4,0,Credit Card,26-35,Male,Texas,Rep 12
UN-100308,7/8/2025,United States,P3002,Blender Pro,Home Appliances,120,9,85,15,Credit Card,18-25,Male,California,Rep 19
UN-100309,11/10/2025,United States,P1001,Smartphone X,Electronics,800,6,620,5,Cash,36-45,Female,Texas,Rep 14
UN-100310,2/27/2025,United States,P1002,Laptop Air,Electronics,1100,6,880,0,Mobile Payment,18-25,Female,New York,Rep 18
UN-100311,2/10/2025,United States,P2004,Spices Pack,Grocery,9,3,4,10,Mobile Payment,46-55,Male,California,Rep 11
UN-100312,2/4/2025,United States,P4002,Hair Trimmer,Personal Care,35,9,20,0,Credit Card,18-25,Male,California,Rep 7
UN-100313,9/3/2025,United States,P2003,Organic Honey,Grocery,15,3,9,0,Cash,18-25,Male,New York,Rep 16
UN-100314,5/12/2025,United States,P1002,Laptop Air,Electronics,1100,3,880,0,Mobile Payment,18-25,Male,Texas,Rep 8
UN-100315,8/10/2025,United States,P2003,Organic Honey,Grocery,15,8,9,15,Mobile Payment,18-25,Female,New York,Rep 13
UN-100316,5/26/2025,United States,P1003,Wireless Earbuds,Electronics,150,5,95,0,Mobile Payment,36-45,Male,California,Rep 11
UN-100317,6/27/2025,United States,P2004,Spices Pack,Grocery,9,5,4,5,Credit Card,26-35,Male,New York,Rep 4
UN-100318,2/7/2025,United States,P2003,Organic Honey,Grocery,15,4,9,5,Cash,18-25,Male,New York,Rep 18
UN-100319,6/21/2025,United States,P4002,Hair Trimmer,Personal Care,35,2,20,0,Mobile Payment,36-45,Male,New York,Rep 10
UN-100320,9/8/2025,United States,P4001,Skincare Kit,Personal Care,50,1,28,10,Cash,18-25,Female,Texas,Rep 19
UN-100321,7/25/2025,United States,P2004,Spices Pack,Grocery,9,1,4,10,Credit Card,18-25,Male,Texas,Rep 8
UN-100322,8/31/2025,United States,P1002,Laptop Air,Electronics,1100,6,880,10,Cash,26-35,Female,California,Rep 11
UN-100323,3/1/2025,United States,P1001,Smartphone X,Electronics,800,10,620,15,Debit Card,36-45,Male,Texas,Rep 11
UN-100324,9/15/2025,United States,P4001,Skincare Kit,Personal Care,50,8,28,5,Credit Card,26-35,Male,New York,Rep 10
UN-100325,1/13/2025,United States,P1002,Laptop Air,Electronics,1100,7,880,15,Cash,26-35,Male,New York,Rep 7
UN-100326,7/19/2025,United States,P4002,Hair Trimmer,Personal Care,35,9,20,5,Credit Card,18-25,Male,California,Rep 16
UN-100327,2/12/2025,United States,P3002,Blender Pro,Home Appliances,120,8,85,15,Debit Card,26-35,Female,Texas,Rep 17
UN-100328,12/27/2025,United States,P3001,Microwave Oven,Home Appliances,220,7,165,5,Cash,36-45,Female,Texas,Rep 9
UN-100329,3/3/2025,United States,P4002,Hair Trimmer,Personal Care,35,4,20,10,Credit Card,46-55,Female,Texas,Rep 16
UN-100330,2/21/2025,United States,P2004,Spices Pack,Grocery,9,3,4,0,Credit Card,46-55,Male,Texas,Rep 7
UN-100331,1/3/2025,United States,P1003,Wireless Earbuds,Electronics,150,7,95,15,Debit Card,46-55,Female,California,Rep 5
UN-100332,3/6/2025,United States,P3001,Microwave Oven,Home Appliances,220,4,165,15,Mobile Payment,18-25,Male,California,Rep 6
UN-100333,8/19/2025,United States,P1001,Smartphone X,Electronics,800,7,620,15,Cash,18-25,Female,California,Rep 17
UN-100334,8/30/2025,United States,P3001,Microwave Oven,Home Appliances,220,9,165,10,Mobile Payment,26-35,Male,Texas,Rep 9
UN-100335,3/11/2025,United States,P4001,Skincare Kit,Personal Care,50,1,28,15,Credit Card,26-35,Male,New York,Rep 8
UN-100336,3/31/2025,United States,P2004,Spices Pack,Grocery,9,2,4,0,Credit Card,26-35,Male,Texas,Rep 7
UN-100337,8/10/2025,United States,P2004,Spices Pack,Grocery,9,1,4,5,Cash,46-55,Female,Texas,Rep 19
UN-100338,3/14/2025,United States,P2004,Spices Pack,Grocery,9,2,4,10,Debit Card,26-35,Male,California,Rep 19
UN-100339,2/6/2025,United States,P1002,Laptop Air,Electronics,1100,5,880,0,Mobile Payment,18-25,Male,Texas,Rep 3
UN-100340,2/10/2025,United States,P2003,Organic Honey,Grocery,15,1,9,0,Mobile Payment,26-35,Male,New York,Rep 2
UN-100341,3/20/2025,United States,P2003,Organic Honey,Grocery,15,3,9,0,Credit Card,46-55,Male,Texas,Rep 12
UN-100342,3/10/2025,United States,P4002,Hair Trimmer,Personal Care,35,5,20,5,Debit Card,36-45,Male,New York,Rep 12
UN-100343,6/16/2025,United States,P2004,Spices Pack,Grocery,9,8,4,5,Mobile Payment,46-55,Female,Texas,Rep 17
UN-100344,7/4/2025,United States,P3002,Blender Pro,Home Appliances,120,8,85,15,Cash,18-25,Female,California,Rep 14
UN-100345,12/29/2025,United States,P4001,Skincare Kit,Personal Care,50,4,28,0,Debit Card,46-55,Male,California,Rep 6
UN-100346,5/19/2025,United States,P4001,Skincare Kit,Personal Care,50,6,28,10,Debit Card,46-55,Male,New York,Rep 3
UN-100347,4/12/2025,United States,P4001,Skincare Kit,Personal Care,50,4,28,5,Cash,46-55,Female,Texas,Rep 1
UN-100348,6/19/2025,United States,P4001,Skincare Kit,Personal Care,50,10,28,0,Mobile Payment,36-45,Female,New York,Rep 2
UN-100349,4/14/2025,United States,P2003,Organic Honey,Grocery,15,3,9,10,Credit Card,18-25,Female,California,Rep 20
UN-100350,4/28/2025,United States,P1002,Laptop Air,Electronics,1100,9,880,15,Cash,46-55,Female,California,Rep 3
UN-100351,6/5/2025,United States,P1003,Wireless Earbuds,Electronics,150,2,95,0,Debit Card,18-25,Female,Texas,Rep 18
UN-100352,12/16/2025,United States,P1003,Wireless Earbuds,Electronics,150,6,95,0,Credit Card,26-35,Female,Texas,Rep 13
UN-100353,4/26/2025,United States,P2003,Organic Honey,Grocery,15,2,9,5,Debit Card,18-25,Male,California,Rep 18
UN-100354,3/18/2025,United States,P4002,Hair Trimmer,Personal Care,35,6,20,15,Cash,46-55,Male,California,Rep 20
UN-100355,11/17/2025,United States,P4002,Hair Trimmer,Personal Care,35,3,20,15,Mobile Payment,46-55,Male,California,Rep 19
UN-100356,8/25/2025,United States,P3002,Blender Pro,Home Appliances,120,2,85,10,Mobile Payment,26-35,Female,California,Rep 7
UN-100357,6/18/2025,United States,P4001,Skincare Kit,Personal Care,50,6,28,15,Mobile Payment,36-45,Female,New York,Rep 2
UN-100358,11/5/2025,United States,P1003,Wireless Earbuds,Electronics,150,3,95,0,Cash,46-55,Female,Texas,Rep 6
UN-100359,11/11/2025,United States,P1001,Smartphone X,Electronics,800,6,620,15,Debit Card,26-35,Female,Texas,Rep 10
UN-100360,8/22/2025,United States,P3001,Microwave Oven,Home Appliances,220,3,165,0,Cash,46-55,Female,California,Rep 10
UN-100361,1/20/2025,United States,P4001,Skincare Kit,Personal Care,50,10,28,0,Credit Card,46-55,Male,Texas,Rep 16
UN-100362,2/10/2025,United States,P1003,Wireless Earbuds,Electronics,150,9,95,0,Credit Card,36-45,Female,New York,Rep 7
UN-100363,2/17/2025,United States,P3001,Microwave Oven,Home Appliances,220,10,165,0,Cash,46-55,Male,New York,Rep 9
UN-100364,10/19/2025,United States,P3001,Microwave Oven,Home Appliances,220,7,165,5,Credit Card,26-35,Female,Texas,Rep 10
UN-100365,3/31/2025,United States,P2004,Spices Pack,Grocery,9,2,4,5,Mobile Payment,26-35,Female,Texas,Rep 16
UN-100366,1/10/2025,United States,P4002,Hair Trimmer,Personal Care,35,7,20,10,Cash,26-35,Male,California,Rep 13
UN-100367,4/16/2025,United States,P1002,Laptop Air,Electronics,1100,10,880,0,Mobile Payment,46-55,Male,New York,Rep 20
UN-100368,4/26/2025,United States,P1001,Smartphone X,Electronics,800,6,620,10,Cash,36-45,Male,New York,Rep 16
UN-100369,8/16/2025,United States,P1003,Wireless Earbuds,Electronics,150,6,95,10,Cash,26-35,Female,New York,Rep 2
UN-100370,11/11/2025,United States,P4002,Hair Trimmer,Personal Care,35,9,20,15,Debit Card,36-45,Female,Texas,Rep 3
UN-100371,5/7/2025,United States,P3002,Blender Pro,Home Appliances,120,5,85,0,Cash,46-55,Female,California,Rep 6
UN-100372,5/2/2025,United States,P3001,Microwave Oven,Home Appliances,220,1,165,5,Cash,46-55,Male,Texas,Rep 5
UN-100373,7/26/2025,United States,P4002,Hair Trimmer,Personal Care,35,1,20,5,Cash,18-25,Female,New York,Rep 17
UN-100374,12/20/2025,United States,P2003,Organic Honey,Grocery,15,10,9,10,Credit Card,26-35,Male,California,Rep 1
UN-100375,5/26/2025,United States,P2004,Spices Pack,Grocery,9,8,4,15,Cash,18-25,Female,California,Rep 8
UN-100376,8/27/2025,United States,P1003,Wireless Earbuds,Electronics,150,8,95,10,Cash,26-35,Male,New York,Rep 6
UN-100377,4/23/2025,United States,P1003,Wireless Earbuds,Electronics,150,8,95,10,Cash,46-55,Female,California,Rep 9
UN-100378,4/21/2025,United States,P2004,Spices Pack,Grocery,9,9,4,5,Debit Card,36-45,Female,Texas,Rep 4
UN-100379,11/11/2025,United States,P4002,Hair Trimmer,Personal Care,35,8,20,10,Debit Card,26-35,Male,California,Rep 2
UN-100380,6/20/2025,United States,P2003,Organic Honey,Grocery,15,8,9,10,Credit Card,46-55,Male,New York,Rep 7
UN-100381,12/11/2025,United States,P1001,Smartphone X,Electronics,800,3,620,5,Mobile Payment,46-55,Female,Texas,Rep 4
UN-100382,3/29/2025,United States,P2004,Spices Pack,Grocery,9,1,4,10,Mobile Payment,46-55,Male,New York,Rep 3
UN-100383,1/10/2025,United States,P1003,Wireless Earbuds,Electronics,150,9,95,0,Cash,26-35,Female,New York,Rep 9
UN-100384,6/6/2025,United States,P1003,Wireless Earbuds,Electronics,150,6,95,15,Mobile Payment,18-25,Female,New York,Rep 3
UN-100385,1/25/2025,United States,P4001,Skincare Kit,Personal Care,50,8,28,15,Credit Card,18-25,Male,Texas,Rep 20
UN-100386,3/7/2025,United States,P1001,Smartphone X,Electronics,800,1,620,0,Cash,46-55,Male,California,Rep 15
UN-100387,1/4/2025,United States,P4001,Skincare Kit,Personal Care,50,9,28,5,Debit Card,18-25,Female,New York,Rep 18
UN-100388,8/26/2025,United States,P1001,Smartphone X,Electronics,800,7,620,0,Credit Card,26-35,Male,California,Rep 3
UN-100389,12/5/2025,United States,P2003,Organic Honey,Grocery,15,7,9,10,Mobile Payment,26-35,Female,New York,Rep 16
UN-100390,12/25/2025,United States,P1001,Smartphone X,Electronics,800,2,620,15,Cash,36-45,Female,Texas,Rep 10
UN-100391,7/13/2025,United States,P3001,Microwave Oven,Home Appliances,220,1,165,15,Mobile Payment,36-45,Female,California,Rep 17
UN-100392,2/27/2025,United States,P1002,Laptop Air,Electronics,1100,5,880,10,Credit Card,26-35,Female,New York,Rep 13
UN-100393,1/14/2025,United States,P2004,Spices Pack,Grocery,9,7,4,10,Mobile Payment,18-25,Male,New York,Rep 1
UN-100394,3/3/2025,United States,P1003,Wireless Earbuds,Electronics,150,10,95,5,Cash,46-55,Male,California,Rep 19
UN-100395,7/7/2025,United States,P3002,Blender Pro,Home Appliances,120,3,85,5,Credit Card,46-55,Male,New York,Rep 4
UN-100396,11/14/2025,United States,P2003,Organic Honey,Grocery,15,7,9,0,Debit Card,46-55,Female,New York,Rep 10
UN-100397,11/9/2025,United States,P2004,Spices Pack,Grocery,9,10,4,10,Cash,18-25,Male,New York,Rep 6
UN-100398,3/20/2025,United States,P1001,Smartphone X,Electronics,800,9,620,5,Debit Card,46-55,Female,Texas,Rep 8
UN-100399,11/19/2025,United States,P2003,Organic Honey,Grocery,15,1,9,10,Mobile Payment,36-45,Male,California,Rep 9
UN-100400,8/24/2025,United States,P4001,Skincare Kit,Personal Care,50,9,28,0,Debit Card,36-45,Female,New York,Rep 4
UN-100401,6/22/2025,United States,P2004,Spices Pack,Grocery,9,3,4,10,Cash,36-45,Female,New York,Rep 17
UN-100402,7/28/2025,United States,P4001,Skincare Kit,Personal Care,50,6,28,15,Cash,18-25,Female,New York,Rep 10
UN-100403,12/6/2025,United States,P4002,Hair Trimmer,Personal Care,35,9,20,0,Cash,26-35,Male,New York,Rep 10
UN-100404,12/30/2025,United States,P3001,Microwave Oven,Home Appliances,220,3,165,5,Cash,26-35,Male,New York,Rep 6
UN-100405,5/18/2025,United States,P1002,Laptop Air,Electronics,1100,2,880,0,Debit Card,18-25,Female,New York,Rep 4
UN-100406,3/28/2025,United States,P4002,Hair Trimmer,Personal Care,35,10,20,5,Debit Card,26-35,Female,New York,Rep 17
UN-100407,10/13/2025,United States,P1002,Laptop Air,Electronics,1100,10,880,5,Cash,36-45,Male,California,Rep 18
UN-100408,9/24/2025,United States,P2004,Spices Pack,Grocery,9,3,4,5,Cash,18-25,Female,California,Rep 2
UN-100409,7/14/2025,United States,P1003,Wireless Earbuds,Electronics,150,10,95,0,Credit Card,26-35,Male,Texas,Rep 1
UN-100410,6/1/2025,United States,P2004,Spices Pack,Grocery,9,3,4,5,Mobile Payment,26-35,Female,California,Rep 9
UN-100411,1/17/2025,United States,P4001,Skincare Kit,Personal Care,50,6,28,10,Debit Card,46-55,Female,California,Rep 17
UN-100412,5/12/2025,United States,P3002,Blender Pro,Home Appliances,120,1,85,0,Mobile Payment,18-25,Female,California,Rep 5
UN-100413,3/16/2025,United States,P4001,Skincare Kit,Personal Care,50,5,28,5,Credit Card,36-45,Male,California,Rep 1
UN-100414,3/24/2025,United States,P2003,Organic Honey,Grocery,15,1,9,0,Cash,36-45,Female,California,Rep 20
UN-100415,12/13/2025,United States,P3002,Blender Pro,Home Appliances,120,4,85,0,Cash,46-55,Female,California,Rep 16
UN-100416,3/2/2025,United States,P3001,Microwave Oven,Home Appliances,220,9,165,5,Cash,36-45,Female,New York,Rep 4
UN-100417,8/28/2025,United States,P1001,Smartphone X,Electronics,800,7,620,15,Mobile Payment,18-25,Female,New York,Rep 16
UN-100418,6/8/2025,United States,P3001,Microwave Oven,Home Appliances,220,10,165,0,Debit Card,18-25,Female,New York,Rep 16
UN-100419,11/20/2025,United States,P2003,Organic Honey,Grocery,15,9,9,5,Cash,46-55,Male,California,Rep 4
UN-100420,7/2/2025,United States,P4002,Hair Trimmer,Personal Care,35,6,20,0,Mobile Payment,46-55,Male,Texas,Rep 6
UN-100421,12/28/2025,United States,P1002,Laptop Air,Electronics,1100,10,880,15,Cash,36-45,Male,New York,Rep 1
UN-100422,12/31/2025,United States,P1003,Wireless Earbuds,Electronics,150,7,95,0,Cash,36-45,Male,Texas,Rep 13
UN-100423,2/14/2025,United States,P1001,Smartphone X,Electronics,800,7,620,0,Credit Card,46-55,Male,Texas,Rep 15
UN-100424,3/2/2025,United States,P1003,Wireless Earbuds,Electronics,150,4,95,10,Credit Card,46-55,Male,California,Rep 7
UN-100425,10/25/2025,United States,P1002,Laptop Air,Electronics,1100,8,880,5,Debit Card,36-45,Female,California,Rep 8
UN-100426,10/4/2025,United States,P1001,Smartphone X,Electronics,800,4,620,10,Credit Card,36-45,Female,California,Rep 5
UN-100427,4/5/2025,United States,P1001,Smartphone X,Electronics,800,10,620,0,Credit Card,18-25,Female,California,Rep 3
UN-100428,2/28/2025,United States,P1003,Wireless Earbuds,Electronics,150,2,95,10,Mobile Payment,18-25,Male,Texas,Rep 1
UN-100429,12/15/2025,United States,P3001,Microwave Oven,Home Appliances,220,1,165,15,Credit Card,26-35,Female,New York,Rep 12
UN-100430,12/31/2025,United States,P1002,Laptop Air,Electronics,1100,10,880,0,Debit Card,36-45,Female,Texas,Rep 11
UN-100431,8/11/2025,United States,P1003,Wireless Earbuds,Electronics,150,8,95,15,Cash,26-35,Female,Texas,Rep 3
UN-100432,7/20/2025,United States,P1003,Wireless Earbuds,Electronics,150,5,95,0,Credit Card,18-25,Male,California,Rep 11
UN-100433,8/9/2025,United States,P3002,Blender Pro,Home Appliances,120,6,85,15,Credit Card,26-35,Male,New York,Rep 20
UN-100434,8/25/2025,United States,P2004,Spices Pack,Grocery,9,8,4,0,Debit Card,36-45,Female,California,Rep 19
UN-100435,5/11/2025,United States,P1003,Wireless Earbuds,Electronics,150,4,95,0,Cash,36-45,Female,Texas,Rep 5
